Author,Comment,Photo,Channel_ID,Timestamp
David Salman,"Don't lose hope, King Lowkey Simba is still Ruling the Jungle 😎 @yahboy Diida",https://yt3.ggpht.com/--EOCW8phqFg/AAAAAAAAAAI/AAAAAAAAAAA/K5DqSvcr1VA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCo4h5yQBv85cAGGqm6gc3bA,1592802386761159
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802387564258
Prophet,Who tf watches shane dawson,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592802390713320
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802391407218
Eduardo Morales,A mimir!!!,https://yt3.ggpht.com/-OvORVJLkQPE/AAAAAAAAAAI/AAAAAAAAAAA/_iwiJh5j8Dg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC5oyP92PpkpifcQi_cKtaZg,1592802394177534
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802395881384
Daniel,hahahahah😂,https://yt3.ggpht.com/-YJU2kn3WMBE/AAAAAAAAAAI/AAAAAAAAAAA/UAtBX4k4gI8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCLeL4dy-VbKmiBbm_XTjvA,1592802395987705
Christian Gonzalez,Cows are made for wagging,https://yt3.ggpht.com/-LCR258eiSYM/AAAAAAAAAAI/AAAAAAAAAAA/EBGkNDLwt_w/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6x-PbEoTKgzFgOwKzbulwA,1592802397576312
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802400110961
smitty w,this song slaps,https://yt3.ggpht.com/-Lj2pHg3vEvg/AAAAAAAAAAI/AAAAAAAAAAA/-35XusIZd-w/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCEIWOoeEyf42CtISjJtpb6A,1592802402442053
"Tomboy [bi,boyish,anger problem,taken,depressed]",Hello,https://yt3.ggpht.com/-P1WSnTz2ul4/AAAAAAAAAAI/AAAAAAAAAAA/l67HJYPGnpc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCqKncXwZBIKmfYUMpbCT9kg,1592802402961810
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802402967693
Christian Gonzalez,*wagyu,https://yt3.ggpht.com/-LCR258eiSYM/AAAAAAAAAAI/AAAAAAAAAAA/EBGkNDLwt_w/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6x-PbEoTKgzFgOwKzbulwA,1592802403067501
Blake Williams,I think it would be magical if we all decided to poop at the same time while chatting,https://yt3.ggpht.com/-FMOgzqMCMN0/AAAAAAAAAAI/AAAAAAAAAAA/R2dCM1FZm9s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8_Apw5PUaLxg3QEcDYA5hA,1592802406248211
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802406666341
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802409804285
norlan diaz,@sampada honey... you’re starting to worry me... go take a nap will ya,https://yt3.ggpht.com/-dW6lQ0azVrM/AAAAAAAAAAI/AAAAAAAAAAA/hWXtz_jHuCM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC71QaezB9IGq1Y-fZgu9oHg,1592802410820372
natsu dragneel,has anyone seen my burrito? my wife hid them,https://yt3.ggpht.com/-nmz07KtM9ag/AAAAAAAAAAI/AAAAAAAAAAA/8fa1k8-bK_c/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCL1vliJuWhDvig8a0W-R8lw,1592802412339268
Maxi Aguiar,yeah oh shy,https://yt3.ggpht.com/-NQr-PtRwrck/AAAAAAAAAAI/AAAAAAAAAAA/fmFjhnBTBic/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCQvGnDNsnFXwzD0j8QKwh8g,1592802413096097
"Dick so small, I piss on my balls",ion know,https://yt3.ggpht.com/-VgjQTS33xYA/AAAAAAAAAAI/AAAAAAAAAAA/qpgATKhOZKE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMYrgTUFA5Y3tmt36sxgmIQ,1592802413156034
Ty Irving,Moo why would they chase me away ? ,https://yt3.ggpht.com/-DMA5RirItUs/AAAAAAAAAAI/AAAAAAAAAAA/DTtklYigB7I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCXP2xPueMAxnShuBMia_BEw,1592802416311717
One Sight,Woooh banana time,https://yt3.ggpht.com/-lPmIUNEMLWE/AAAAAAAAAAI/AAAAAAAAAAA/ZkW-I3GD9Pc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCN0TbGs9tltzhpAUcWvkAEA,1592802417584584
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802417850174
[M a d e I n H e a v e n],I swear these guys trippin',https://yt3.ggpht.com/-8sXIgp46yrA/AAAAAAAAAAI/AAAAAAAAAAA/DJWMetXUd34/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCvz93MEoC7g3mtpU1A9ZKkw,1592802418440824
Jaresly Lopez,I LOVE BAKUGOU ,https://yt3.ggpht.com/-kUJ6RHt3bmc/AAAAAAAAAAI/AAAAAAAAAAA/sSg4fCQGKj8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCsDr8wYCdzQYznfTukwMD9g,1592802421999863
norlan diaz,🤣🤣🤣🤣🤣,https://yt3.ggpht.com/-dW6lQ0azVrM/AAAAAAAAAAI/AAAAAAAAAAA/hWXtz_jHuCM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC71QaezB9IGq1Y-fZgu9oHg,1592802422630727
SharkBearAgator Phipps,everybody knows cockroaches got the best milk,https://yt3.ggpht.com/-ECXfXLmqDiM/AAAAAAAAAAI/AAAAAAAAAAA/rotAmZdiGDU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjO72RZHKCUhy1LhBQu405g,1592802423051106
yahboy Diida,if y'all ain't drinking that tiddie milk then y'all missing out,https://yt3.ggpht.com/-JvbdesVg-90/AAAAAAAAAAI/AAAAAAAAAAA/W-ED9_h2Jpg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCKQpeOWZZlFw3quq_Zzl_Ng,1592802424325804
Daniel,Why do you like to drink people's milk I didn't try to drink my milk 😂😂🥛,https://yt3.ggpht.com/-YJU2kn3WMBE/AAAAAAAAAAI/AAAAAAAAAAA/UAtBX4k4gI8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCLeL4dy-VbKmiBbm_XTjvA,1592802424702393
Ricardo Barbosa muller,hola,https://yt3.ggpht.com/-jdsLMBaOUrc/AAAAAAAAAAI/AAAAAAAAAAA/2HLWUZN6zxk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCc1N0-8rw_V07Q1crQh4DSA,1592802426062847
Ricardo Barbosa muller,,https://yt3.ggpht.com/-jdsLMBaOUrc/AAAAAAAAAAI/AAAAAAAAAAA/2HLWUZN6zxk/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCc1N0-8rw_V07Q1crQh4DSA,1592802426062847
Jared Caudle,Can games end making way for truth,https://yt3.ggpht.com/-sL84CYFXEgA/AAAAAAAAAAI/AAAAAAAAAAA/3S6zu0ThQwo/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC9dUhAwdw7U2lQVcYBwlHdw,1592802427906107
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802429034945
Brian Cruz,your uncultured if you don’t watch Shane Dawson,https://yt3.ggpht.com/-sdGFERsw0-Y/AAAAAAAAAAI/AAAAAAAAAAA/z6e60Hf0eF0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC17-AQfxpe6qIA-iOXlBr3A,1592802429331484
Christian Gonzalez,Bananas are amazing,https://yt3.ggpht.com/-LCR258eiSYM/AAAAAAAAAAI/AAAAAAAAAAA/EBGkNDLwt_w/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC6x-PbEoTKgzFgOwKzbulwA,1592802429905376
"Tomboy [bi,boyish,anger problem,taken,depressed]",good bye,https://yt3.ggpht.com/-P1WSnTz2ul4/AAAAAAAAAAI/AAAAAAAAAAA/l67HJYPGnpc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCqKncXwZBIKmfYUMpbCT9kg,1592802431994357
Kunj. NP,GUYS REAL TALK... DO HORSES STANDUP WHILE THEY SLEEP???,https://yt3.ggpht.com/-YvCBV9M3ok4/AAAAAAAAAAI/AAAAAAAAAAA/2Ywu0h-mkDw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCnuxsJ1mmdbJ_npoAmL9-_w,1592802432543490
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802432684619
Moo,We hate tourists here ,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592802432838060
"Dick so small, I piss on my balls",loving the pooping feel,https://yt3.ggpht.com/-VgjQTS33xYA/AAAAAAAAAAI/AAAAAAAAAAA/qpgATKhOZKE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMYrgTUFA5Y3tmt36sxgmIQ,1592802433028324
"Dick so small, I piss on my balls",,https://yt3.ggpht.com/-VgjQTS33xYA/AAAAAAAAAAI/AAAAAAAAAAA/qpgATKhOZKE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMYrgTUFA5Y3tmt36sxgmIQ,1592802433028324
MVRQUES,hora de puxar o ronco,https://yt3.ggpht.com/-dM-LOXpBQm4/AAAAAAAAAAI/AAAAAAAAAAA/R1dyNohjIMw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCGwC6TuTmJLeO_pbxTda3Mw,1592802435803081
MVRQUES,,https://yt3.ggpht.com/-dM-LOXpBQm4/AAAAAAAAAAI/AAAAAAAAAAA/R1dyNohjIMw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCGwC6TuTmJLeO_pbxTda3Mw,1592802435803081
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802436414571
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802440761550
Lucifer,Little one..I love how u do typos while u say something ♥️😂,https://yt3.ggpht.com/-ebzFgBVnf44/AAAAAAAAAAI/AAAAAAAAAAA/66FoXWdNkOQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCiyWDCUVndhIxt_N0eFHh9g,1592802442044511
Ty Irving,Tiddie milk the best,https://yt3.ggpht.com/-DMA5RirItUs/AAAAAAAAAAI/AAAAAAAAAAA/DTtklYigB7I/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCXP2xPueMAxnShuBMia_BEw,1592802444105031
IT lover,whenever i can’t sleep i usually listen to asmr,https://yt3.ggpht.com/-kN0GEKZpKz4/AAAAAAAAAAI/AAAAAAAAAAA/uSgj15-Mcuw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCFPATMxS-Tmqmfz_T_nhZ_A,1592802444307163
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802445161372
Maxi Aguiar,NINGUN ARGENTINO LOKO,https://yt3.ggpht.com/-NQr-PtRwrck/AAAAAAAAAAI/AAAAAAAAAAA/fmFjhnBTBic/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCQvGnDNsnFXwzD0j8QKwh8g,1592802445378340
Sampada,WTH is this chat all about ???????????????,https://yt3.ggpht.com/-blrU8-1Dlmk/AAAAAAAAAAI/AAAAAAAAAAA/eXQ7JqnM0q4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMGOiIWzVcFopEWhQuPEY3g,1592802447365140
SharkBearAgator Phipps,@blake Williams that really is a beautiful thought,https://yt3.ggpht.com/-ECXfXLmqDiM/AAAAAAAAAAI/AAAAAAAAAAA/rotAmZdiGDU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjO72RZHKCUhy1LhBQu405g,1592802448272526
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802449106819
Prophet,Y’all fr been talking about milk for like 10 minutes now,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592802452720713
Claire nedderman,Spread love,https://yt3.ggpht.com/-gDdH-GIXgOs/AAAAAAAAAAI/AAAAAAAAAAA/wJ5jr0EWKIQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UChJYrsQ2Z7wfnuLOEB-Yn8Q,1592802452728005
Lazy Dog Gamin YT,banana,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802452800898
Daniel,yeah 😜 i love banana milk my job is brow,https://yt3.ggpht.com/-YJU2kn3WMBE/AAAAAAAAAAI/AAAAAAAAAAA/UAtBX4k4gI8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCLeL4dy-VbKmiBbm_XTjvA,1592802454043099
Blake Williams,banana and poop are similar,https://yt3.ggpht.com/-FMOgzqMCMN0/AAAAAAAAAAI/AAAAAAAAAAA/R2dCM1FZm9s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8_Apw5PUaLxg3QEcDYA5hA,1592802454791178
smitty w,yeah @Kunj. NP,https://yt3.ggpht.com/-Lj2pHg3vEvg/AAAAAAAAAAI/AAAAAAAAAAA/-35XusIZd-w/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCEIWOoeEyf42CtISjJtpb6A,1592802455751806
yahboy Diida,David 😂😂 lol,https://yt3.ggpht.com/-JvbdesVg-90/AAAAAAAAAAI/AAAAAAAAAAA/W-ED9_h2Jpg/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCKQpeOWZZlFw3quq_Zzl_Ng,1592802456856982
Nora_Xor,Lemonade,https://yt3.ggpht.com/-BIzN6osVA9k/AAAAAAAAAAI/AAAAAAAAAAA/ukno-2E7JT0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCYLTtUaRQFK3nOUkfrXXN0g,1592802456873330
Moo,banana nut muffin? nah banana nut milk,https://yt3.ggpht.com/-NW8NZF_3frA/AAAAAAAAAAI/AAAAAAAAAAA/BB9Ou22aj8k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMAlj4Yihaa1xbU0bWHpYiQ,1592802457089892
orangeexash,night you guys!,https://yt3.ggpht.com/-houWYhcVbr4/AAAAAAAAAAI/AAAAAAAAAAA/sUerK6mIYxI/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC7-7SceIKW_brAJ3uc5PKsA,1592802461306401
crime Panda,meany 😈,https://yt3.ggpht.com/-J-znn3FHMDg/AAAAAAAAAAI/AAAAAAAAAAA/rLVI70hJT3o/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCK0dqG3CmcIjWCQBvoN2pAQ,1592802462809903
Lazy Dog Gamin YT,im gonna chill now,https://yt3.ggpht.com/-jWIFgUxAvOs/AAAAAAAAAAI/AAAAAAAAAAA/-0bpXqCINRc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCdjIKxRUYrwynbn6W-P5UNg,1592802463952628
KING Ella,Bakugou ,https://yt3.ggpht.com/-lRSSHASIca0/AAAAAAAAAAI/AAAAAAAAAAA/QjgPKBrDWAM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCvdz41No547SuaRlKbfj0EQ,1592802465594495
Prophet,ASMR cringe af,https://yt3.ggpht.com/-oF8sV5FMsXU/AAAAAAAAAAI/AAAAAAAAAAA/KzD2EBe_AC8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCgfAOURn6CQR50KR0-vU60w,1592802466610860
Lily Schuler,hi 🙂,https://yt3.ggpht.com/-eJr3meagVbk/AAAAAAAAAAI/AAAAAAAAAAA/Vjc7aROlETc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3OLzOnBXdv6nizxi81GmzQ,1592802468198823
Lily Schuler,,https://yt3.ggpht.com/-eJr3meagVbk/AAAAAAAAAAI/AAAAAAAAAAA/Vjc7aROlETc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3OLzOnBXdv6nizxi81GmzQ,1592802468198823
Lee D,"My rabbit feet stink , but you can have a sniff",https://yt3.ggpht.com/-W5S3DlPC-NY/AAAAAAAAAAI/AAAAAAAAAAA/6LzP0gzyJqE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC3SmXZFXD7ghoQmm6Hh8vZw,1592802661065262
ADAMM _97,For anyone here trying to sleep remember no on word in the English language rhymes with orange.,https://yt3.ggpht.com/-ppjlfCGjLVA/AAAAAAAAAAI/AAAAAAAAAAA/EKWqtv4Spw8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCPRzhoIwh_bSwZQobjQpPFw,1592802661844315
Ben Dover,Yo Avery how much $ to let the squad run a train on you?,https://yt3.ggpht.com/-Y0con4YhP-Y/AAAAAAAAAAI/AAAAAAAAAAA/Okk3ntjS7Y8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCg7lYxZHrc4mKaOONwLXL7Q,1592802662956759
norlan diaz,Holaa,https://yt3.ggpht.com/-dW6lQ0azVrM/AAAAAAAAAAI/AAAAAAAAAAA/hWXtz_jHuCM/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC71QaezB9IGq1Y-fZgu9oHg,1592802664163293
Sampada,@LUICIFIRE I also don't know !!! ask moo,https://yt3.ggpht.com/-blrU8-1Dlmk/AAAAAAAAAAI/AAAAAAAAAAA/eXQ7JqnM0q4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMGOiIWzVcFopEWhQuPEY3g,1592802668965838
One Sight,@chloe don't change,https://yt3.ggpht.com/-lPmIUNEMLWE/AAAAAAAAAAI/AAAAAAAAAAA/ZkW-I3GD9Pc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCN0TbGs9tltzhpAUcWvkAEA,1592802669855084
Avery,mariona ok i will take my son billy to taco bell to culture him,https://yt3.ggpht.com/-jhosnWRg1UM/AAAAAAAAAAI/AAAAAAAAAAA/otYOCEAJd6Q/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCafIjkY4ilJYp4yskdZfVSA,1592802671224337
Blake Williams,It's simple truth Vanilla almond milk,https://yt3.ggpht.com/-FMOgzqMCMN0/AAAAAAAAAAI/AAAAAAAAAAA/R2dCM1FZm9s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8_Apw5PUaLxg3QEcDYA5hA,1592802673906426
"Dick so small, I piss on my balls",He won't feel embarrassed then,https://yt3.ggpht.com/-VgjQTS33xYA/AAAAAAAAAAI/AAAAAAAAAAA/qpgATKhOZKE/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMYrgTUFA5Y3tmt36sxgmIQ,1592802676114624
Technicus Complexus,how do you embarrass your bf,https://yt3.ggpht.com/-oNRAT4Y9ru4/AAAAAAAAAAI/AAAAAAAAAAA/QrxD_w2S9_k/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCHesI2-uoDx0T0q9yTPSoEQ,1592802678319025
Malcolm Cassell,🤔 yeah bro its random,https://yt3.ggpht.com/-FWTGaiEZXRY/AAAAAAAAAAI/AAAAAAAAAAA/AL7cgMlG4K0/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCxMwQwbJ75K4IfxS2uEklXQ,1592802681260965
Claire nedderman,I love Momo,https://yt3.ggpht.com/-gDdH-GIXgOs/AAAAAAAAAAI/AAAAAAAAAAA/wJ5jr0EWKIQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UChJYrsQ2Z7wfnuLOEB-Yn8Q,1592802682917484
vero nica,"chats weird rn , ill brb",https://yt3.ggpht.com/-794dQ8hCGMA/AAAAAAAAAAI/AAAAAAAAAAA/1zm6m8XO5zY/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCWtdyrC23s7E64vmJpiuuVA,1592802684549305
Lucifer,@chl0e get rid of that fool😈,https://yt3.ggpht.com/-ebzFgBVnf44/AAAAAAAAAAI/AAAAAAAAAAA/66FoXWdNkOQ/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCiyWDCUVndhIxt_N0eFHh9g,1592802687076679
Avery,ben $1212639872398237498273974958734933,https://yt3.ggpht.com/-jhosnWRg1UM/AAAAAAAAAAI/AAAAAAAAAAA/otYOCEAJd6Q/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCafIjkY4ilJYp4yskdZfVSA,1592802687979015
私の雰囲気を殺さないで,Ngl I need someone to vent to right now ,https://yt3.ggpht.com/-J8WJmh895fU/AAAAAAAAAAI/AAAAAAAAAAA/T3D-J_gKTT8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCmxEcJfBukFZISgxeV-mWjQ,1592802688474242
SharkBearAgator Phipps,yeah I always get MySpace circa 2006 vibes from chat,https://yt3.ggpht.com/-ECXfXLmqDiM/AAAAAAAAAAI/AAAAAAAAAAA/rotAmZdiGDU/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCjO72RZHKCUhy1LhBQu405g,1592802691667972
Mariona Lopez,I have a knife for pie anybody want sum,https://yt3.ggpht.com/-KlbbgZj5XOw/AAAAAAAAAAI/AAAAAAAAAAA/mzOEjA17Z0g/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCys65NF0lP2iAfuTlYEQLRA,1592802692788135
alexandra diaz,hola @norlan diaz,https://yt3.ggpht.com/-cj4tSNBR8Mg/AAAAAAAAAAI/AAAAAAAAAAA/CBnvrC-pAPc/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCxmXvX4LBoFgjLZhZoCRSLA,1592802697521714
Avery Wagner,,https://yt3.ggpht.com/-wXl60rdGM4E/AAAAAAAAAAI/AAAAAAAAAAA/exBdHl04m0U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCyQ7zRAhBQx0-7dc7tB6fw,1592802700745299
Avery Wagner,Almond milk is nut water,https://yt3.ggpht.com/-wXl60rdGM4E/AAAAAAAAAAI/AAAAAAAAAAA/exBdHl04m0U/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCyQ7zRAhBQx0-7dc7tB6fw,1592802700745299
Sampada,ADIOS❤️❤️❤️❤️,https://yt3.ggpht.com/-blrU8-1Dlmk/AAAAAAAAAAI/AAAAAAAAAAA/eXQ7JqnM0q4/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCMGOiIWzVcFopEWhQuPEY3g,1592802705900052
a human,@Joslyn i'm here now. yay. ^^,https://yt3.ggpht.com/-peDBuPIYnr4/AAAAAAAAAAI/AAAAAAAAAAA/MwXD-ROJ9lw/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC28JdMj6wvAodzzHvF3XcOw,1592802706114181
Blake Williams,😳,https://yt3.ggpht.com/-FMOgzqMCMN0/AAAAAAAAAAI/AAAAAAAAAAA/R2dCM1FZm9s/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC8_Apw5PUaLxg3QEcDYA5hA,1592802707840455
Avery,yea i'll have a piece,https://yt3.ggpht.com/-jhosnWRg1UM/AAAAAAAAAAI/AAAAAAAAAAA/otYOCEAJd6Q/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCafIjkY4ilJYp4yskdZfVSA,1592802708231769
Avery,,https://yt3.ggpht.com/-jhosnWRg1UM/AAAAAAAAAAI/AAAAAAAAAAA/otYOCEAJd6Q/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCafIjkY4ilJYp4yskdZfVSA,1592802708231769
Daniel,black Williama 😂You're old You must have a big heavy,https://yt3.ggpht.com/-YJU2kn3WMBE/AAAAAAAAAAI/AAAAAAAAAAA/UAtBX4k4gI8/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UCCLeL4dy-VbKmiBbm_XTjvA,1592802709567146
Kermit the fish,Should I drop a huge dono?,https://yt3.ggpht.com/-AfSOEFR1iYA/AAAAAAAAAAI/AAAAAAAAAAA/Uj1m7f-rsGA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC581XWSL_W3m8Q2qO-j2AsA,1592802711358325
Kermit the fish,,https://yt3.ggpht.com/-AfSOEFR1iYA/AAAAAAAAAAI/AAAAAAAAAAA/Uj1m7f-rsGA/s64-c-k-no-mo-rj-c0xffffff/photo.jpg,UC581XWSL_W3m8Q2qO-j2AsA,1592802711358325
